polling
1.67,16383,0
1.68,14264,0
1.70,14280,0
1.71,14197,0
1.73,14287,0
1.75,14197,0
1.77,14291,0
1.79,14208,0
1.81,14294,0
1.83,14211,0
1.85,14227,0
1.87,14221,0
1.89,14275,0
1.91,14330,0
1.93,14310,0
1.95,14233,0
1.97,14282,0
1.99,14235,0
2.01,14250,0
2.03,14241,0
2.05,14283,0
2.07,14342,0
2.09,14323,0
2.11,14265,0
2.13,14296,0
2.15,14275,0
2.17,14302,0
2.19,14292,0
2.21,14386,0
2.23,14391,0
2.25,14326,0
2.27,14326,0
2.29,14413,0
2.31,14351,0
2.33,14323,0
2.35,14336,0
2.37,14377,0
2.39,14373,0
2.41,14338,0
2.43,14366,0
2.45,14427,0
2.47,14364,0
2.49,14341,0
2.50,14345,0
2.52,14369,0
2.54,14448,0
2.56,14351,0
2.58,14352,0
2.60,14354,0
2.62,14358,0
2.64,14420,0
2.66,14352,0
2.68,14438,0
2.70,14392,0
2.72,14453,0
2.74,14360,0
2.76,14364,0
2.78,14366,0
2.80,14449,0
2.82,14448,0
2.84,14466,0
2.86,14384,0
2.88,14442,0
2.90,14397,0
2.92,14409,0
2.94,14399,0
2.96,14405,0
2.98,14493,0
3.00,14417,0
3.02,14411,0
3.04,14407,0
3.06,14463,0
3.08,14506,0
3.10,14471,0
3.12,14421,0
3.14,14443,0
3.16,14437,0
3.18,14473,0
3.20,14428,0
3.22,14443,0
3.24,14524,0
3.26,14459,0
3.28,14439,0
3.29,14438,0
3.31,14443,0
3.33,14512,0
3.35,14439,0
3.37,14533,0
3.39,14443,0
3.41,14506,0
3.43,14444,0
3.45,14442,0
3.47,14448,0
3.49,14527,0
3.51,14445,0
3.53,14458,0
3.55,14522,0
3.57,14458,0
3.59,14498,0
3.61,14488,0
3.63,14546,0
3.65,14453,0
3.67,14465,0
3.69,14461,0
3.71,14475,0
3.73,14461,0
3.75,14466,0
3.77,14560,0
3.79,14467,0
3.81,14516,0
3.83,14550,0
3.85,14557,0
3.87,14475,0
3.89,14529,0
3.91,14478,0
3.93,14486,0
3.95,14482,0
3.97,14536,0
3.99,14563,0
4.01,14517,0
4.03,14503,0
4.05,14584,0
4.07,14584,0
4.08,14491,0
4.10,14548,0
4.12,14488,0
4.14,14505,0
4.16,14504,0
4.18,14567,0
4.20,14574,0
4.22,14596,0
4.24,14509,0
4.26,14537,0
4.28,14508,0
4.30,14553,0
4.32,14519,0
4.34,14569,0
4.36,14577,0
4.38,14595,0
4.40,14522,0
4.42,14526,0
4.44,14529,0
4.46,14611,0
4.48,14525,0
4.50,14560,0
4.52,14543,0
4.54,14557,0
4.56,14568,0
4.58,14535,0
4.60,14586,0
4.62,14548,0
4.64,14635,0
4.66,14544,0
4.68,14542,0
4.70,14549,0
4.72,14625,0
4.74,14638,0
4.76,14646,0
4.78,14553,0
4.80,14592,0
4.82,14556,0
4.84,14612,0
4.86,14556,0
4.87,14570,0
4.89,14612,0
4.91,14610,0
4.93,14570,0
4.95,14565,0
4.97,14586,0
4.99,14604,0
5.01,14653,0
5.03,14572,0
5.05,14566,0
5.07,14590,0
5.09,14647,0
5.11,14575,0
5.13,14653,0
5.15,14577,0
5.17,14670,0
5.19,14586,0
5.21,14583,0
5.23,14582,0
5.25,14649,0
5.27,14656,0
5.29,14642,0
5.31,14586,0
5.33,14591,0
5.35,14624,0
5.37,14636,0
5.39,14653,0
5.41,14594,0
5.43,14589,0
5.45,14596,0
5.47,14672,0
5.49,14613,0
5.51,14680,0
5.53,14608,0
5.55,14678,0
5.57,14608,0
5.59,14608,0
5.61,14600,0
5.63,14651,0
5.65,14679,0
5.66,14615,0
5.68,14662,0
5.70,14609,0
5.72,14669,0
5.74,14616,0
5.76,14650,0
5.78,14700,0
5.80,14669,0
5.82,14704,0
5.84,14623,0
5.86,14625,0
5.88,14708,0
5.90,14627,0
5.92,14634,0
5.94,14698,0
5.96,14716,0
5.98,14704,0
6.00,14662,0
6.02,14628,0
6.04,14717,0
6.06,14630,0
6.08,14648,0
6.10,14706,0
6.12,14724,0
6.14,14719,0
6.16,14640,0
6.18,14633,0
6.20,14673,0
6.22,14646,0
6.24,14709,0
6.26,14637,0
6.28,14685,0
6.30,14663,0
6.32,14648,0
6.34,14646,0
6.36,14647,0
6.38,14697,0
6.40,14727,0
6.42,14646,0
6.44,14662,0
6.46,14656,0
6.47,14714,0
6.49,14728,0
6.51,14701,0
6.53,14710,0
6.55,14656,0
6.57,14708,0
6.59,14697,0
6.61,14746,0
6.63,14660,0
6.65,14658,0
6.67,14660,0
6.69,14710,0
6.71,14660,0
6.73,14687,0
6.75,14675,0
6.77,14730,0
6.79,14676,0
6.81,14665,0
6.83,14693,0
6.85,14721,0
6.87,14670,0
6.89,14731,0
6.91,14670,0
6.93,14744,0
6.95,14668,0
6.97,14738,0
6.99,14724,0
7.01,14671,0
7.03,14676,0
7.05,14677,0
7.07,14741,0
7.09,14741,0
7.11,14736,0
7.13,14675,0
7.15,14692,0
7.17,14755,0
7.19,14770,0
7.21,14756,0
7.23,14681,0
7.25,14723,0
7.26,14690,0
7.28,14710,0
7.30,14699,0
7.32,14740,0
7.34,14779,0
7.36,14703,0
7.38,14693,0
7.40,14700,0
7.42,14704,0
7.44,14763,0
7.46,14698,0
7.48,14760,0
7.50,14758,0
7.52,14768,0
7.54,14697,0
7.56,14702,0
7.58,14712,0
7.60,14756,0
7.62,14705,0
7.64,14750,0
7.66,14756,0
