""
8,2073,0.25,10846,0
8,2073,0.25,10849,0
9,2329,0.28,10848,0
9,2329,0.28,10828,0
9,2329,0.28,10843,0
10,2585,0.31,10827,0
10,2585,0.31,10821,0
10,2585,0.31,10807,0
11,2841,0.34,10819,0
11,2841,0.34,10789,0
11,2841,0.34,10810,0
12,3097,0.37,10797,0
12,3097,0.37,10788,0
12,3097,0.37,10762,0
13,3353,0.41,10780,0
13,3353,0.41,10748,0
13,3353,0.41,10754,0
14,3609,0.44,10754,0
14,3609,0.44,10740,0
14,3609,0.44,10749,0
15,3865,0.47,10728,0
15,3865,0.47,10713,0
15,3865,0.47,10716,0
16,4121,0.50,10727,0
16,4121,0.50,10674,0
16,4121,0.50,10690,0
17,4377,0.53,10672,0
17,4377,0.53,10657,0
17,4377,0.53,10648,0
18,4633,0.56,10671,0
18,4633,0.56,10624,0
18,4633,0.56,10630,0
19,4889,0.59,10628,0
19,4889,0.59,10613,0
19,4889,0.59,10598,0
20,5145,0.63,10607,0
20,5145,0.63,10580,0
20,5145,0.63,10577,0
21,5401,0.66,10572,0
21,5401,0.66,10536,0
21,5401,0.66,10536,0
22,5657,0.69,10545,0
22,5657,0.69,10513,0
22,5657,0.69,10502,0
23,5913,0.72,10503,0
23,5913,0.72,10475,0
23,5913,0.72,10477,0
24,6169,0.75,10466,0
24,6169,0.75,10433,0
24,6169,0.75,10427,0
25,6425,0.78,10434,0
25,6425,0.78,10401,0
25,6425,0.78,10401,0
26,6681,0.81,10399,0
26,6681,0.81,10359,0
26,6681,0.81,10348,0
27,6937,0.84,10352,0
27,6937,0.84,10313,0
27,6937,0.84,10322,0
28,7193,0.88,10322,0
28,7193,0.88,10274,0
28,7193,0.88,10267,0
29,7449,0.91,10279,0
29,7449,0.91,10226,0
29,7449,0.91,10231,0
30,7705,0.94,10237,0
30,7705,0.94,10181,0
30,7705,0.94,10193,0
31,7961,0.97,10181,0
31,7961,0.97,10131,0
31,7961,0.97,10140,0
0,25,0.00,10133,0
0,25,0.00,10865,0
0,25,0.00,10874,0
1,281,0.03,10866,0
1,281,0.03,10887,0
1,281,0.03,10875,0
2,537,0.06,10880,0
2,537,0.06,10888,0
2,537,0.06,10872,0
3,793,0.09,10882,0
3,793,0.09,10879,0
3,793,0.09,10890,0
4,1049,0.12,10868,0
4,1049,0.12,10881,0
4,1049,0.12,10855,0
5,1305,0.16,10889,0
5,1305,0.16,10863,0
5,1305,0.16,10871,0
6,1561,0.19,10859,0
6,1561,0.19,10865,0
6,1561,0.19,10849,0
7,1817,0.22,10874,0
7,1817,0.22,10857,0
7,1817,0.22,10860,0
8,2073,0.25,10846,0
8,2073,0.25,10842,0
8,2073,0.25,10841,0
9,2329,0.28,10844,0
9,2329,0.28,10826,0
9,2329,0.28,10816,0
10,2585,0.31,10835,0
10,2585,0.31,10800,0
10,2585,0.31,10816,0
11,2841,0.34,10802,0
11,2841,0.34,10806,0
11,2841,0.34,10785,0
12,3097,0.37,10795,0
12,3097,0.37,10770,0
12,3097,0.37,10781,0
13,3353,0.41,10770,0
13,3353,0.41,10760,0
13,3353,0.41,10753,0
14,3609,0.44,10765,0
14,3609,0.44,10737,0
14,3609,0.44,10739,0
15,3865,0.47,10728,0
15,3865,0.47,10710,0
15,3865,0.47,10723,0
16,4121,0.50,10711,0
16,4121,0.50,10705,0
16,4121,0.50,10689,0
17,4377,0.53,10699,0
17,4377,0.53,10654,0
17,4377,0.53,10675,0
18,4633,0.56,10663,0
18,4633,0.56,10642,0
18,4633,0.56,10631,0
19,4889,0.59,10636,0
19,4889,0.59,10598,0
19,4889,0.59,10610,0
20,5145,0.63,10606,0
20,5145,0.63,10583,0
20,5145,0.63,10577,0
21,5401,0.66,10585,0
21,5401,0.66,10539,0
21,5401,0.66,10537,0
22,5657,0.69,10546,0
22,5657,0.69,10504,0
22,5657,0.69,10513,0
23,5913,0.72,10510,0
23,5913,0.72,10471,0
23,5913,0.72,10470,0
24,6169,0.75,10470,0
24,6169,0.75,10428,0
24,6169,0.75,10432,0
25,6425,0.78,10426,0
25,6425,0.78,10392,0
25,6425,0.78,10387,0
26,6681,0.81,10396,0
26,6681,0.81,10355,0
26,6681,0.81,10351,0
27,6937,0.84,10347,0
27,6937,0.84,10319,0
27,6937,0.84,10317,0
28,7193,0.88,10319,0
28,7193,0.88,10278,0
28,7193,0.88,10274,0
29,7449,0.91,10270,0
29,7449,0.91,10236,0
29,7449,0.91,10239,0
30,7705,0.94,10230,0
30,7705,0.94,10182,0
30,7705,0.94,10187,0
31,7961,0.97,10188,0
31,7961,0.97,10148,0
31,7961,0.97,10148,0
0,25,0.00,10145,0
0,25,0.00,10878,0
0,25,0.00,10866,0
1,281,0.03,10892,0
1,281,0.03,10881,0
1,281,0.03,10891,0
2,537,0.06,10881,0
2,537,0.06,10884,0
2,537,0.06,10878,0
3,793,0.09,10874,0
3,793,0.09,10873,0
3,793,0.09,10871,0
4,1049,0.12,10892,0
4,1049,0.12,10875,0
4,1049,0.12,10891,0
5,1305,0.16,10865,0
5,1305,0.16,10872,0
5,1305,0.16,10864,0
6,1561,0.19,10871,0
6,1561,0.19,10858,0
6,1561,0.19,10880,0
7,1817,0.22,10861,0
7,1817,0.22,10858,0
7,1817,0.22,10848,0
8,2073,0.25,10868,0
8,2073,0.25,10840,0
8,2073,0.25,10839,0
9,2329,0.28,10826,0
9,2329,0.28,10821,0
9,2329,0.28,10824,0
10,2585,0.31,10830,0
10,2585,0.31,10819,0
10,2585,0.31,10805,0
11,2841,0.34,10820,0
11,2841,0.34,10790,0
11,2841,0.34,10799,0
12,3097,0.37,10780,0
12,3097,0.37,10790,0
12,3097,0.37,10761,0
13,3353,0.41,10790,0
13,3353,0.41,10744,0
13,3353,0.41,10765,0
14,3609,0.44,10757,0
14,3609,0.44,10745,0
14,3609,0.44,10731,0
15,3865,0.47,10742,0
15,3865,0.47,10717,0
15,3865,0.47,10705,0
16,4121,0.50,10714,0
16,4121,0.50,10688,0
16,4121,0.50,10694,0
17,4377,0.53,10690,0
17,4377,0.53,10665,0
17,4377,0.53,10649,0
18,4633,0.56,10662,0
18,4633,0.56,10618,0
18,4633,0.56,10634,0
19,4889,0.59,10634,0
19,4889,0.59,10607,0
19,4889,0.59,10593,0
20,5145,0.63,10607,0
20,5145,0.63,10563,0
20,5145,0.63,10569,0
21,5401,0.66,10570,0
21,5401,0.66,10545,0
21,5401,0.66,10537,0
22,5657,0.69,10536,0
22,5657,0.69,10500,0
22,5657,0.69,10509,0
23,5913,0.72,10515,0
23,5913,0.72,10465,0
23,5913,0.72,10472,0
24,6169,0.75,10472,0
24,6169,0.75,10446,0
24,6169,0.75,10442,0
25,6425,0.78,10440,0
25,6425,0.78,10395,0
25,6425,0.78,10396,0
26,6681,0.81,10395,0
26,6681,0.81,10354,0
26,6681,0.81,10352,0
27,6937,0.84,10354,0
27,6937,0.84,10312,0
27,6937,0.84,10319,0
28,7193,0.88,10321,0
28,7193,0.88,10277,0
28,7193,0.88,10281,0
29,7449,0.91,10267,0
29,7449,0.91,10233,0
29,7449,0.91,10234,0
30,7705,0.94,10236,0
30,7705,0.94,10184,0
30,7705,0.94,10179,0
31,7961,0.97,10185,0
31,7961,0.97,10140,0
31,7961,0.97,10148,0
0,25,0.00,10136,0
0,25,0.00,10858,0
0,25,0.00,10889,0
1,281,0.03,10872,0
1,281,0.03,10891,0
1,281,0.03,10881,0
2,537,0.06,10887,0
2,537,0.06,10882,0
2,537,0.06,10869,0
3,793,0.09,10874,0
3,793,0.09,10874,0
3,793,0.09,10882,0
4,1049,0.12,10883,0
4,1049,0.12,10890,0
4,1049,0.12,10862,0
5,1305,0.16,10883,0
5,1305,0.16,10859,0
5,1305,0.16,10878,0
6,1561,0.19,10863,0
6,1561,0.19,10874,0
6,1561,0.19,10855,0
7,1817,0.22,10865,0
7,1817,0.22,10836,0
7,1817,0.22,10868,0
8,2073,0.25,10855,0
8,2073,0.25,10850,0
8,2073,0.25,10831,0
9,2329,0.28,10853,0
9,2329,0.28,10827,0
9,2329,0.28,10825,0
10,2585,0.31,10829,0
10,2585,0.31,10805,0
10,2585,0.31,10814,0
11,2841,0.34,10800,0
11,2841,0.34,10806,0
11,2841,0.34,10781,0
12,3097,0.37,10801,0
12,3097,0.37,10772,0
12,3097,0.37,10790,0
13,3353,0.41,10774,0
13,3353,0.41,10757,0
13,3353,0.41,10746,0
14,3609,0.44,10756,0
14,3609,0.44,10725,0
14,3609,0.44,10740,0
15,3865,0.47,10738,0
15,3865,0.47,10723,0
15,3865,0.47,10712,0
16,4121,0.50,10710,0
16,4121,0.50,10695,0
16,4121,0.50,10692,0
17,4377,0.53,10699,0
17,4377,0.53,10668,0
17,4377,0.53,10668,0
18,4633,0.56,10651,0
18,4633,0.56,10630,0
18,4633,0.56,10623,0
19,4889,0.59,10641,0
19,4889,0.59,10597,0
19,4889,0.59,10599,0
20,5145,0.63,10590,0
20,5145,0.63,10576,0
20,5145,0.63,10569,0
21,5401,0.66,10569,0
21,5401,0.66,10541,0
21,5401,0.66,10545,0
22,5657,0.69,10543,0
22,5657,0.69,10510,0
22,5657,0.69,10517,0
23,5913,0.72,10512,0
23,5913,0.72,10478,0
23,5913,0.72,10471,0
24,6169,0.75,10474,0
24,6169,0.75,10432,0
24,6169,0.75,10436,0
25,6425,0.78,10428,0
25,6425,0.78,10390,0
25,6425,0.78,10388,0
26,6681,0.81,10395,0
26,6681,0.81,10352,0
26,6681,0.81,10355,0
27,6937,0.84,10350,0
27,6937,0.84,10313,0
27,6937,0.84,10308,0
28,7193,0.88,10318,0
28,7193,0.88,10274,0
28,7193,0.88,10277,0
29,7449,0.91,10284,0
29,7449,0.91,10226,0
29,7449,0.91,10229,0
30,7705,0.94,10233,0
30,7705,0.94,10186,0
30,7705,0.94,10180,0
31,7961,0.97,10192,0
31,7961,0.97,10144,0
31,7961,0.97,10138,0
0,25,0.00,10139,0
0,25,0.00,10883,0
0,25,0.00,10867,0
1,281,0.03,10879,0
1,281,0.03,10876,0
1,281,0.03,10893,0
2,537,0.06,10870,0
2,537,0.06,10886,0
2,537,0.06,10887,0
3,793,0.09,10876,0
3,793,0.09,10884,0
3,793,0.09,10867,0
4,1049,0.12,10883,0
4,1049,0.12,10867,0
4,1049,0.12,10888,0
5,1305,0.16,10867,0
5,1305,0.16,10875,0
5,1305,0.16,10848,0
6,1561,0.19,10870,0
6,1561,0.19,10845,0
6,1561,0.19,10868,0
7,1817,0.22,10859,0
7,1817,0.22,10865,0
7,1817,0.22,10845,0
8,2073,0.25,10856,0
8,2073,0.25,10829,0
8,2073,0.25,10849,0
9,2329,0.28,10836,0
9,2329,0.28,10827,0
9,2329,0.28,10833,0
10,2585,0.31,10832,0
10,2585,0.31,10810,0
10,2585,0.31,10815,0
11,2841,0.34,10813,0
11,2841,0.34,10790,0
11,2841,0.34,10807,0
12,3097,0.37,10787,0
12,3097,0.37,10776,0
12,3097,0.37,10770,0
13,3353,0.41,10780,0
13,3353,0.41,10747,0
13,3353,0.41,10759,0
14,3609,0.44,10748,0
14,3609,0.44,10744,0
14,3609,0.44,10729,0
15,3865,0.47,10752,0
15,3865,0.47,10710,0
15,3865,0.47,10711,0
16,4121,0.50,10709,0
16,4121,0.50,10683,0
16,4121,0.50,10694,0
17,4377,0.53,10680,0
17,4377,0.53,10673,0
17,4377,0.53,10651,0
18,4633,0.56,10674,0
18,4633,0.56,10627,0
18,4633,0.56,10648,0
19,4889,0.59,10622,0
19,4889,0.59,10607,0
19,4889,0.59,10598,0
20,5145,0.63,10600,0
20,5145,0.63,10572,0
20,5145,0.63,10579,0
21,5401,0.66,10567,0
21,5401,0.66,10541,0
21,5401,0.66,10538,0
22,5657,0.69,10551,0
22,5657,0.69,10500,0
22,5657,0.69,10511,0
23,5913,0.72,10514,0
23,5913,0.72,10468,0
23,5913,0.72,10472,0
24,6169,0.75,10469,0
24,6169,0.75,10443,0
24,6169,0.75,10434,0
25,6425,0.78,10441,0
25,6425,0.78,10401,0
25,6425,0.78,10403,0
26,6681,0.81,10407,0
26,6681,0.81,10364,0
26,6681,0.81,10352,0
27,6937,0.84,10353,0
27,6937,0.84,10319,0
27,6937,0.84,10312,0
28,7193,0.88,10320,0
28,7193,0.88,10273,0
28,7193,0.88,10274,0
29,7449,0.91,10268,0
29,7449,0.91,10228,0
29,7449,0.91,10225,0
30,7705,0.94,10231,0
30,7705,0.94,10191,0
30,7705,0.94,10185,0
31,7961,0.97,10182,0
31,7961,0.97,10128,0
31,7961,0.97,10140,0
0,25,0.00,10137,0
0,25,0.00,10862,0
0,25,0.00,10886,0
1,281,0.03,10860,0
1,281,0.03,10891,0
1,281,0.03,10875,0
2,537,0.06,10889,0
2,537,0.06,10867,0
2,537,0.06,10894,0
3,793,0.09,10875,0
3,793,0.09,10878,0
3,793,0.09,10877,0
4,1049,0.12,10885,0
4,1049,0.12,10884,0
4,1049,0.12,10870,0
5,1305,0.16,10883,0
5,1305,0.16,10861,0
5,1305,0.16,10882,0
6,1561,0.19,10847,0
6,1561,0.19,10869,0
6,1561,0.19,10856,0
7,1817,0.22,10866,0
7,1817,0.22,10852,0
7,1817,0.22,10853,0
8,2073,0.25,10844,0
8,2073,0.25,10851,0
8,2073,0.25,10833,0
9,2329,0.28,10844,0
9,2329,0.28,10830,0
9,2329,0.28,10822,0
10,2585,0.31,10830,0
10,2585,0.31,10819,0
10,2585,0.31,10815,0
11,2841,0.34,10807,0
11,2841,0.34,10804,0
11,2841,0.34,10788,0
12,3097,0.37,10798,0
12,3097,0.37,10771,0
12,3097,0.37,10787,0
13,3353,0.41,10767,0
13,3353,0.41,10771,0
13,3353,0.41,10742,0
14,3609,0.44,10754,0
14,3609,0.44,10739,0
14,3609,0.44,10738,0
15,3865,0.47,10728,0
15,3865,0.47,10716,0
15,3865,0.47,10718,0
16,4121,0.50,10723,0
16,4121,0.50,10685,0
16,4121,0.50,10681,0
17,4377,0.53,10692,0
17,4377,0.53,10663,0
17,4377,0.53,10674,0
18,4633,0.56,10661,0
18,4633,0.56,10633,0
18,4633,0.56,10630,0
19,4889,0.59,10637,0
19,4889,0.59,10592,0
19,4889,0.59,10615,0
20,5145,0.63,10587,0
20,5145,0.63,10582,0
20,5145,0.63,10566,0
21,5401,0.66,10580,0
21,5401,0.66,10540,0
21,5401,0.66,10549,0
22,5657,0.69,10547,0
22,5657,0.69,10506,0
22,5657,0.69,10509,0
23,5913,0.72,10502,0
23,5913,0.72,10474,0
23,5913,0.72,10463,0
24,6169,0.75,10473,0
24,6169,0.75,10438,0
24,6169,0.75,10432,0
25,6425,0.78,10427,0
25,6425,0.78,10394,0
25,6425,0.78,10396,0
26,6681,0.81,10399,0
26,6681,0.81,10354,0
26,6681,0.81,10362,0
27,6937,0.84,10357,0
27,6937,0.84,10315,0
27,6937,0.84,10316,0
28,7193,0.88,10315,0
28,7193,0.88,10276,0
28,7193,0.88,10271,0
29,7449,0.91,10273,0
29,7449,0.91,10236,0
29,7449,0.91,10230,0
30,7705,0.94,10227,0
30,7705,0.94,10177,0
30,7705,0.94,10191,0
31,7961,0.97,10190,0
31,7961,0.97,10147,0
31,7961,0.97,10131,0
0,25,0.00,10137,0
0,25,0.00,10889,0
0,25,0.00,10860,0
1,281,0.03,10874,0
1,281,0.03,10868,0
1,281,0.03,10887,0
2,537,0.06,10872,0
2,537,0.06,10894,0
2,537,0.06,10874,0
3,793,0.09,10884,0
3,793,0.09,10888,0
3,793,0.09,10886,0
4,1049,0.12,10885,0
4,1049,0.12,10873,0
4,1049,0.12,10882,0
5,1305,0.16,10861,0
5,1305,0.16,10882,0
5,1305,0.16,10859,0
6,1561,0.19,10880,0
6,1561,0.19,10850,0
6,1561,0.19,10858,0
7,1817,0.22,10848,0
7,1817,0.22,10860,0
7,1817,0.22,10851,0
8,2073,0.25,10854,0
8,2073,0.25,10839,0
8,2073,0.25,10854,0
9,2329,0.28,10835,0
9,2329,0.28,10837,0
9,2329,0.28,10828,0
10,2585,0.31,10825,0
10,2585,0.31,10821,0
10,2585,0.31,10815,0
11,2841,0.34,10814,0
11,2841,0.34,10787,0
11,2841,0.34,10812,0
12,3097,0.37,10792,0
12,3097,0.37,10779,0
12,3097,0.37,10767,0
13,3353,0.41,10786,0
13,3353,0.41,10744,0
13,3353,0.41,10761,0
14,3609,0.44,10754,0
14,3609,0.44,10737,0
14,3609,0.44,10741,0
15,3865,0.47,10743,0
15,3865,0.47,10712,0
15,3865,0.47,10722,0
16,4121,0.50,10710,0
16,4121,0.50,10692,0
16,4121,0.50,10681,0
17,4377,0.53,10686,0
17,4377,0.53,10664,0
17,4377,0.53,10651,0
18,4633,0.56,10671,0
18,4633,0.56,10630,0
18,4633,0.56,10639,0
19,4889,0.59,10626,0
19,4889,0.59,10613,0
19,4889,0.59,10599,0
20,5145,0.63,10606,0
20,5145,0.63,10561,0
20,5145,0.63,10575,0
21,5401,0.66,10567,0
21,5401,0.66,10542,0
21,5401,0.66,10543,0
22,5657,0.69,10548,0
22,5657,0.69,10502,0
22,5657,0.69,10511,0
23,5913,0.72,10508,0
23,5913,0.72,10479,0
23,5913,0.72,10469,0
24,6169,0.75,10476,0
24,6169,0.75,10429,0
24,6169,0.75,10440,0
25,6425,0.78,10428,0
25,6425,0.78,10404,0
25,6425,0.78,10397,0
26,6681,0.81,10401,0
26,6681,0.81,10352,0
26,6681,0.81,10358,0
27,6937,0.84,10363,0
27,6937,0.84,10311,0
27,6937,0.84,10307,0
28,7193,0.88,10322,0
28,7193,0.88,10268,0
28,7193,0.88,10265,0
29,7449,0.91,10278,0
29,7449,0.91,10231,0
29,7449,0.91,10235,0
30,7705,0.94,10234,0
30,7705,0.94,10175,0
30,7705,0.94,10172,0
31,7961,0.97,10187,0
31,7961,0.97,10141,0
31,7961,0.97,10143,0
0,25,0.00,10136,0
0,25,0.00,10857,0
0,25,0.00,10876,0
1,281,0.03,10857,0
1,281,0.03,10871,0
1,281,0.03,10873,0
2,537,0.06,10885,0
2,537,0.06,10872,0
2,537,0.06,10890,0
3,793,0.09,10885,0
3,793,0.09,10888,0
3,793,0.09,10883,0
4,1049,0.12,10863,0
4,1049,0.12,10870,0
4,1049,0.12,10871,0
5,1305,0.16,10878,0
5,1305,0.16,10867,0
5,1305,0.16,10884,0
6,1561,0.19,10857,0
6,1561,0.19,10870,0
6,1561,0.19,10850,0
7,1817,0.22,10871,0
7,1817,0.22,10832,0
7,1817,0.22,10863,0
8,2073,0.25,10843,0
8,2073,0.25,10834,0
8,2073,0.25,10826,0
9,2329,0.28,10849,0
9,2329,0.28,10838,0
9,2329,0.28,10821,0
10,2585,0.31,10834,0
10,2585,0.31,10805,0
10,2585,0.31,10811,0
11,2841,0.34,10798,0
11,2841,0.34,10817,0
11,2841,0.34,10783,0
12,3097,0.37,10801,0
12,3097,0.37,10772,0
12,3097,0.37,10772,0
13,3353,0.41,10774,0
13,3353,0.41,10764,0
13,3353,0.41,10758,0
14,3609,0.44,10770,0
14,3609,0.44,10721,0
14,3609,0.44,10736,0
15,3865,0.47,10732,0
15,3865,0.47,10708,0
15,3865,0.47,10717,0
16,4121,0.50,10710,0
16,4121,0.50,10696,0
16,4121,0.50,10689,0
17,4377,0.53,10695,0
17,4377,0.53,10652,0
17,4377,0.53,10664,0
18,4633,0.56,10661,0
18,4633,0.56,10643,0
18,4633,0.56,10622,0
19,4889,0.59,10630,0
19,4889,0.59,10591,0
19,4889,0.59,10610,0
20,5145,0.63,10604,0
20,5145,0.63,10577,0
20,5145,0.63,10556,0
21,5401,0.66,10578,0
21,5401,0.66,10547,0
21,5401,0.66,10542,0
22,5657,0.69,10538,0
22,5657,0.69,10503,0
22,5657,0.69,10500,0
23,5913,0.72,10504,0
23,5913,0.72,10476,0
23,5913,0.72,10468,0
24,6169,0.75,10467,0
24,6169,0.75,10426,0
24,6169,0.75,10434,0
25,6425,0.78,10432,0
25,6425,0.78,10400,0
25,6425,0.78,10404,0
26,6681,0.81,10405,0
26,6681,0.81,10350,0
26,6681,0.81,10351,0
27,6937,0.84,10352,0
27,6937,0.84,10311,0
27,6937,0.84,10313,0
28,7193,0.88,10313,0
28,7193,0.88,10282,0
28,7193,0.88,10281,0
29,7449,0.91,10277,0
29,7449,0.91,10229,0
29,7449,0.91,10234,0
30,7705,0.94,10225,0
30,7705,0.94,10194,0
30,7705,0.94,10180,0
31,7961,0.97,10182,0
31,7961,0.97,10152,0
31,7961,0.97,10149,0
0,25,0.00,10149,0
0,25,0.00,10877,0
0,25,0.00,10848,0
1,281,0.03,10868,0
1,281,0.03,10854,0
1,281,0.03,10872,0
2,537,0.06,10873,0
2,537,0.06,10875,0
2,537,0.06,10870,0
3,793,0.09,10888,0
3,793,0.09,10880,0
3,793,0.09,10877,0
4,1049,0.12,10877,0
4,1049,0.12,10878,0
4,1049,0.12,10874,0
5,1305,0.16,10874,0
5,1305,0.16,10872,0
5,1305,0.16,10863,0
6,1561,0.19,10868,0
6,1561,0.19,10835,0
6,1561,0.19,10875,0
7,1817,0.22,10838,0
7,1817,0.22,10860,0
7,1817,0.22,10835,0
8,2073,0.25,10863,0
8,2073,0.25,10834,0
8,2073,0.25,10831,0
9,2329,0.28,10841,0
9,2329,0.28,10821,0
9,2329,0.28,10828,0
10,2585,0.31,10816,0
10,2585,0.31,10804,0
10,2585,0.31,10808,0
11,2841,0.34,10808,0
11,2841,0.34,10777,0
11,2841,0.34,10795,0
12,3097,0.37,10771,0
12,3097,0.37,10790,0
12,3097,0.37,10761,0
13,3353,0.41,10773,0
13,3353,0.41,10744,0
13,3353,0.41,10749,0
14,3609,0.44,10738,0
14,3609,0.44,10728,0
14,3609,0.44,10725,0
15,3865,0.47,10733,0
15,3865,0.47,10711,0
15,3865,0.47,10710,0
16,4121,0.50,10717,0
16,4121,0.50,10685,0
16,4121,0.50,10692,0
17,4377,0.53,10678,0
17,4377,0.53,10659,0
17,4377,0.53,10645,0
18,4633,0.56,10657,0
18,4633,0.56,10624,0
18,4633,0.56,10643,0
19,4889,0.59,10627,0
19,4889,0.59,10603,0
19,4889,0.59,10598,0
20,5145,0.63,10608,0
20,5145,0.63,10567,0
20,5145,0.63,10579,0
21,5401,0.66,10572,0
21,5401,0.66,10541,0
21,5401,0.66,10535,0
22,5657,0.69,10539,0
22,5657,0.69,10514,0
22,5657,0.69,10511,0
23,5913,0.72,10517,0
23,5913,0.72,10476,0
23,5913,0.72,10472,0
24,6169,0.75,10475,0
24,6169,0.75,10444,0
24,6169,0.75,10427,0
25,6425,0.78,10430,0
25,6425,0.78,10387,0
25,6425,0.78,10394,0
26,6681,0.81,10399,0
26,6681,0.81,10365,0
26,6681,0.81,10363,0
27,6937,0.84,10344,0
27,6937,0.84,10307,0
27,6937,0.84,10304,0
28,7193,0.88,10304,0
28,7193,0.88,10267,0
28,7193,0.88,10269,0
29,7449,0.91,10271,0
29,7449,0.91,10239,0
29,7449,0.91,10218,0
30,7705,0.94,10221,0
30,7705,0.94,10185,0
30,7705,0.94,10190,0
31,7961,0.97,10190,0
31,7961,0.97,10140,0
31,7961,0.97,10146,0
0,25,0.00,10149,0
0,25,0.00,10849,0
0,25,0.00,10880,0
1,281,0.03,10848,0
1,281,0.03,10871,0
1,281,0.03,10860,0
2,537,0.06,10873,0
2,537,0.06,10881,0
2,537,0.06,10877,0
3,793,0.09,10871,0
3,793,0.09,10863,0
3,793,0.09,10884,0
4,1049,0.12,10878,0
4,1049,0.12,10883,0
4,1049,0.12,10861,0
5,1305,0.16,10884,0
5,1305,0.16,10856,0
5,1305,0.16,10888,0
6,1561,0.19,10862,0
6,1561,0.19,10879,0
6,1561,0.19,10844,0
7,1817,0.22,10863,0
7,1817,0.22,10834,0
7,1817,0.22,10854,0
8,2073,0.25,10841,0
8,2073,0.25,10845,0
8,2073,0.25,10838,0
9,2329,0.28,10840,0
9,2329,0.28,10827,0
9,2329,0.28,10824,0
10,2585,0.31,10835,0
10,2585,0.31,10811,0
10,2585,0.31,10810,0
11,2841,0.34,10804,0
11,2841,0.34,10795,0
11,2841,0.34,10784,0
12,3097,0.37,10805,0
12,3097,0.37,10772,0
12,3097,0.37,10790,0
13,3353,0.41,10770,0
13,3353,0.41,10768,0
13,3353,0.41,10757,0
14,3609,0.44,10757,0
14,3609,0.44,10720,0
14,3609,0.44,10727,0
15,3865,0.47,10726,0
15,3865,0.47,10716,0
