216,8222,0
217,8213,0
217,8223,0
217,8216,0
218,8224,0
218,8216,0
218,8236,0
219,8238,0
219,8220,0
219,8222,0
220,8232,0
220,8225,0
220,8232,0
221,8237,0
221,8220,0
221,8213,0
222,8218,0
222,8230,0
222,8240,0
223,8218,0
223,8226,0
223,8223,0
224,8224,0
224,8228,0
224,8227,0
225,8220,0
225,8222,0
225,8234,0
226,8231,0
226,8220,0
226,8224,0
227,8221,0
227,8215,0
227,8232,0
228,8229,0
228,8221,0
228,8226,0
229,8230,0
229,8221,0
229,8224,0
230,8218,0
230,8222,0
230,8219,0
231,8234,0
231,8219,0
231,8226,0
232,8224,0
232,8228,0
232,8218,0
233,8220,0
233,8216,0
233,8223,0
234,8230,0
234,8217,0
234,8220,0
235,8223,0
235,8224,0
235,8224,0
236,8214,0
236,8226,0
236,8231,0
237,8224,0
237,8224,0
237,8227,0
238,8225,0
238,8227,0
238,8232,0
239,8221,0
239,8217,0
239,8232,0
240,8223,0
240,8225,0
240,8232,0
241,8225,0
241,8220,0
241,8232,0
242,8234,0
242,8229,0
242,8223,0
243,8220,0
243,8224,0
243,8224,0
244,8227,0
244,8229,0
244,8226,0
245,8229,0
245,8230,0
245,8231,0
246,8222,0
246,8234,0
246,8221,0
247,8222,0
247,8220,0
247,8225,0
248,8215,0
248,8220,0
248,8216,0
249,8234,0
249,8215,0
249,8222,0
250,8219,0
250,8230,0
250,8229,0
251,8234,0
251,8223,0
251,8222,0
252,8221,0
252,8224,0
252,8236,0
253,8217,0
253,8236,0
253,8223,0
254,8234,0
254,8229,0
254,8233,0
0,8226,0
0,8225,0
0,8233,0
1,8221,0
1,9643,0
1,9636,0
2,9639,0
2,4373,0
2,4386,0
3,4388,0
3,3809,0
3,3818,0
4,3804,0
4,5704,0
4,5714,0
5,5719,0
5,6985,0
5,7006,0
6,6996,0
6,7608,0
6,7597,0
7,7602,0
7,7905,0
7,7901,0
8,7903,0
8,8049,0
8,8059,0
9,8043,0
9,8135,0
9,8130,0
10,8139,0
10,8181,0
10,8170,0
11,8177,0
11,8205,0
11,8198,0
12,8200,0
12,8202,0
12,8215,0
13,8221,0
13,8210,0
13,8225,0
14,8210,0
14,8213,0
14,8229,0
15,8224,0
15,8213,0
15,8230,0
16,8219,0
16,8226,0
16,8217,0
17,8222,0
17,8229,0
17,8219,0
18,8228,0
18,8212,0
18,8222,0
19,8216,0
19,8234,0
19,8223,0
20,8213,0
20,8258,0
20,8249,0
21,8257,0
21,8232,0
21,8236,0
22,8243,0
22,8216,0
22,8216,0
23,8209,0
23,8166,0
23,8168,0
24,8173,0
24,8163,0
24,8160,0
25,8181,0
25,8236,0
25,8242,0
26,8233,0
26,8295,0
26,8279,0
27,8287,0
27,8268,0
27,8264,0
28,8277,0
28,8219,0
28,8236,0
29,8222,0
29,8207,0
29,8197,0
30,8211,0
30,8223,0
30,8217,0
31,8222,0
31,8210,0
31,8225,0
32,8222,0
32,8225,0
32,8230,0
33,8223,0
33,8221,0
33,8217,0
34,8228,0
34,8227,0
34,8230,0
35,8217,0
35,8233,0
35,8225,0
36,8218,0
36,8231,0
36,8220,0
37,8225,0
37,8229,0
37,8217,0
38,8226,0
38,8233,0
38,8220,0
39,8232,0
39,8233,0
39,8216,0
40,8225,0
40,8230,0
40,8226,0
41,8226,0
41,8221,0
41,8232,0
42,8215,0
42,8215,0
42,8232,0
43,8215,0
43,8222,0
43,8233,0
44,8219,0
44,8229,0
44,8221,0
45,8230,0
45,8217,0
45,8219,0
46,8227,0
46,8227,0
46,8217,0
47,8234,0
47,8218,0
47,8226,0
48,8227,0
48,8217,0
48,8230,0
49,8219,0
49,8233,0
49,8217,0
50,8228,0
50,8213,0
50,8226,0
51,8218,0
51,8228,0
51,8223,0
52,8219,0
52,8228,0
52,8239,0
53,8221,0
53,8227,0
53,8220,0
54,8230,0
54,8216,0
54,8237,0
55,8217,0
55,8225,0
55,8227,0
56,8226,0
56,8233,0
56,8225,0
57,8226,0
57,8214,0
57,8215,0
58,8228,0
58,8229,0
58,8214,0
59,8222,0
59,8235,0
59,8223,0
60,8224,0
60,8220,0
60,8226,0
61,8219,0
61,8229,0
61,8234,0
62,8215,0
62,8222,0
62,8225,0
63,8226,0
63,8229,0
63,8214,0
64,8235,0
64,8219,0
64,8222,0
65,8225,0
65,8216,0
65,8225,0
66,8218,0
66,8236,0
66,8221,0
67,8217,0
