x0000,y0000
7.01,13237.
7.03,13206.
7.05,13252.
7.07,13255.
7.09,13283.
7.1,13264.
7.12,13241.
7.14,13247.
7.16,13278.
7.18,13285.
7.2,13287.
7.22,13255.
7.24,13248.
7.26,13298.
7.28,13334.
7.3,13314.
7.32,13281.
7.34,13284.
7.36,13313.
7.38,13345.
7.4,13277.
7.42,13202.
7.44,13114.
7.46,13083.
7.48,13089.
7.5,13056.
7.52,13015.
7.54,12972.
7.56,12973.
7.58,13002.
7.6,13008.
7.62,13006.
7.64,12977.
7.66,13000.
7.68,13024.
7.7,13050.
7.72,13017.
7.74,12991.
7.76,12997.
7.78,13027.
7.8,13047.
7.82,13024.
7.84,13000.
7.86,12997.
7.88,13012.
7.9,13070.
7.92,13082.
7.94,13062.
7.96,13049.
7.98,13052.
8.,13098.
8.02,13132.
8.04,13129.
8.06,13117.
8.08,13108.
8.1,13138.
8.11,13163.
8.13,13163.
8.15,13158.
8.17,13148.
8.19,13145.
8.21,13135.
8.23,13079.
8.25,13014.
8.27,12945.
8.29,12928.
8.31,12928.
8.33,12900.
8.35,12872.
8.37,12840.
8.39,12832.
8.41,12891.
8.43,12918.
8.45,12893.
8.47,12886.
8.49,12872.
8.51,12875.
8.53,12902.
8.55,12908.
8.57,12905.
8.59,12894.
8.61,12917.
8.63,12927.
8.65,12936.
8.67,12954.
8.69,12942.
8.71,12949.
8.73,12963.
8.75,12990.
8.77,13006.
8.79,12958.
8.81,12965.
8.83,12992.
8.85,13049.
8.87,13053.
8.89,13046.
8.91,13016.
8.93,13031.
8.95,13071.
8.97,13093.
8.99,13095.
9.01,13074.
9.03,13058.
9.05,13041.
9.07,12999.
9.09,12910.
9.1,12819.
9.12,12792.
9.14,12809.
9.16,12785.
9.18,12768.
9.2,12756.
9.22,12751.
9.24,12804.
9.26,12810.
9.28,12795.
9.3,12812.
9.32,12794.
9.34,12819.
9.36,12836.
9.38,12835.
9.4,12836.
9.42,12812.
9.44,12832.
9.46,12867.
9.48,12870.
9.5,12855.
9.52,12852.
9.54,12877.
9.56,12890.
9.58,12900.
9.6,12928.
9.62,12932.
9.64,12922.
9.66,12926.
9.68,12970.
9.7,12994.
9.72,12961.
9.74,12935.
9.76,12988.
9.78,13013.
9.8,13023.
9.82,13010.
9.84,12990.
9.86,12964.
9.88,12944.
9.9,12886.
9.92,12831.
9.94,12783.
9.96,12721.
9.98,12700.
10.,12727.
10.02,12733.
10.04,12700.
10.06,12660.
10.08,12688.
10.1,12718.
10.12,12755.
10.13,12749.
10.15,12714.
10.17,12711.
10.19,12740.
10.21,12776.
10.23,12757.
10.25,12711.
10.27,12739.
10.29,12763.
10.31,12787.
10.33,12816.
10.35,12804.
10.37,12792.
10.39,12835.
10.41,12859.
10.43,12860.
10.45,12852.
10.47,12860.
10.49,12867.
10.51,12901.
10.53,12932.
10.55,12911.
10.57,12882.
10.59,12873.
10.61,12916.
10.63,12952.
10.65,12939.
10.67,12922.
10.69,12889.
10.71,12876.
10.73,12850.
10.75,12802.
10.77,12752.
10.79,12690.
10.81,12696.
10.83,12705.
10.85,12690.
10.87,12675.
10.89,12676.
10.91,12667.
10.93,12677.
10.95,12706.
10.97,12739.
10.99,12728.
11.01,12705.
11.03,12720.
11.05,12737.
