x0000,y0000
0.016655563,155.8110817588
0.0333111259,28.2355657521
0.0499666889,48.1283854654
0.0666222518,56.3829238657
0.0832778148,8.6629169889
0.0999333777,57.5357517384
0.1165889407,19.5095679007
0.1332445037,36.7500040918
0.1499000666,44.7651650307
0.1665556296,8.0992013694
0.1832111925,2.0281808214
0.1998667555,25.2101633323
0.2165223185,18.0889986198
0.2331778814,20.5741081210
0.2498334444,7.3835478563
0.2664890073,15.6746917147
0.2831445703,11.7384784404
0.2998001332,16.9958357708
0.3164556962,20.8790462204
0.3331112592,16.6970516384
0.3497668221,10.6145375893
0.3664223851,18.3610366738
0.3830779480,9.2978145004
0.399733511,7.9132787901
0.416389074,7.2315322491
0.4330446369,10.0452400647
0.4497001999,15.1085625460
0.4663557628,12.7480873834
0.4830113258,10.5317155153
0.4996668887,10.8533696867
0.5163224517,8.8648786412
0.5329780147,7.9025709917
0.5496335776,7.4545596409
0.5662891406,7.2175665285
0.5829447035,10.5311965264
0.5996002665,8.5585633671
0.6162558294,9.8146503155
0.6329113924,8.8342009127
0.6495669554,8.1838257733
0.6662225183,6.8298079461
0.6828780813,12.0326809207
0.6995336442,5.0502535831
0.7161892072,1.8353248963
0.7328447702,7.1612120382
0.7495003331,13.7548226508
0.7661558961,5.8944872345
0.7828114590,8.5147888818
0.799467022,10.1587705359
0.8161225849,9.6134292991
0.8327781479,6.462940292
0.8494337109,5.3788578519
0.8660892738,4.1390700589
0.8827448368,10.168563221
0.8994003997,6.6380311028
0.9160559627,5.4382070176
0.9327115256,11.7027384225
0.9493670886,14.0379100408
0.9660226516,20.6843374559
0.9826782145,6.6919308218
0.9993337775,28.9957518097
1.0159893404,60.8696169167
1.0326449034,61.5041252040
1.0493004664,20.6101043858
1.0659560293,8.8295585368
1.0826115923,10.5207732402
1.0992671552,4.5001205281
1.1159227182,12.3688445862
1.1325782811,16.8061858186
1.1492338441,21.5498376482
1.1658894071,18.7393696999
1.1825449700,13.3652038940
1.199200533,6.8984896442
1.2158560959,5.9267861149
1.2325116589,7.6203466305
1.2491672219,8.3716936886
1.2658227848,6.1782552917
1.2824783478,1.9819075681
1.2991339107,7.1465893105
1.3157894737,7.4269266712
1.3324450366,6.5606139086
1.3491005996,2.1142516844
1.3657561626,3.0657538139
1.3824117255,4.9022302609
1.3990672885,4.4800505257
1.4157228514,3.2269922332
1.4323784144,2.6367469524
1.4490339773,4.0189742454
1.4656895403,4.0772401607
1.4823451033,3.8162756671
1.4990006662,2.171139208
1.5156562292,2.7935416629
1.5323117921,2.2615139135
1.5489673551,3.1258775333
1.5656229181,2.7527220491
1.5822784810,3.4145571250
1.598934044,3.2052994201
1.6155896069,2.3089083861
1.6322451699,4.4181279978
1.6489007328,2.6326350115
1.6655562958,1.9510604081
1.6822118588,1.5991147000
1.6988674217,2.9947558939
1.7155229847,3.3834580762
1.7321785476,3.5295045974
1.7488341106,4.2828392295
1.7654896736,2.3709894601
1.7821452365,2.1032597713
1.7988007995,3.8859480459
1.8154563624,3.8993292511
1.8321119254,2.1543534187
1.8487674883,3.7130182916
1.8654230513,4.3233903762
1.8820786143,1.8959088329
1.8987341772,2.8932279286
1.9153897402,2.4195030319
1.9320453031,2.0585918591
1.9487008661,2.517618637
1.9653564290,5.3432121027
1.9820119920,5.5005344910
1.998667555,0.8789970180
2.0153231179,8.8231563281
2.0319786809,6.1585384976
2.0486342438,16.1743117071
2.0652898068,10.9879464469
2.0819453698,8.5356949291
2.0986009327,5.1291437014
2.1152564957,2.4247560833
2.1319120586,3.3993161571
2.1485676216,1.1449310437
2.1652231845,1.1704664783
2.1818787475,1.406769013
2.1985343105,3.3186789047
2.2151898734,2.8466742615
2.2318454364,5.4276041537
2.2485009993,3.6289629338
2.2651565623,5.0695421588
2.2818121253,4.5524111929
2.2984676882,4.6062733964
2.3151232512,4.3750289676
2.3317788141,1.938264997
2.3484343771,0.2510303452
2.3650899400,0.9282365684
2.381745503,1.970421289
2.398401066,1.0370422583
2.4150566289,2.1667999472
2.4317121919,2.7719930041
2.4483677548,3.2186670951
2.4650233178,2.4991570267
2.4816788807,2.6391981835
2.4983344437,0.7697704803
2.5149900067,2.9436914910
2.5316455696,3.3808206023
2.5483011326,1.9387359247
2.5649566955,0.5996201415
2.5816122585,3.4123368996
2.5982678215,2.6976287348
2.6149233844,2.1833056377
2.6315789474,1.2553180509
2.6482345103,0.8616690164
2.6648900733,1.2254974282
2.6815456362,1.8815614837
2.6982011992,0.5517478207
2.7148567622,0.7978073305
2.7315123251,1.9888581926
2.7481678881,1.6567859055
2.7648234510,0.5101915489
2.781479014,1.8544473806
2.7981345769,2.2547766697
2.8147901399,2.1831949704
2.8314457029,1.1921124918
2.8481012658,0.4460354899
2.8647568288,2.6561087054
2.8814123917,1.4713120782
2.8980679547,1.8483472639
2.9147235177,1.0631213843
2.9313790806,2.1393757368
2.9480346436,0.2330066859
2.9646902065,0.9245157345
2.9813457695,2.041080589
2.9980013324,3.7751367149
3.0146568954,3.0170217921
3.0313124584,1.2507301146
3.0479680213,7.0382926523
3.0646235843,6.2249582521
3.0812791472,7.5759200239
3.0979347102,3.6885530237
3.1145902732,3.4320551081
3.1312458361,4.2721213394
3.1479013991,3.2646268772
3.1645569620,1.9219708027
3.181212525,0.8026951099
3.1978680879,2.6528992720
3.2145236509,1.4048771348
3.2311792139,1.9181174089
3.2478347768,1.4657758596
3.2644903398,1.6993307727
3.2811459027,1.0499384535
3.2978014657,1.5889032922
3.3144570286,1.0568825056
3.3311125916,0.6467958686
3.3477681546,1.1875941179
3.3644237175,2.7297471545
3.3810792805,2.8260011236
3.3977348434,3.8241651331
3.4143904064,2.7599864305
3.4310459694,2.8237351708
3.4477015323,1.111015963
3.4643570953,1.1771227333
3.4810126582,1.3915206771
3.4976682212,0.4998861020
3.5143237841,0.2746607446
3.5309793471,2.0490542065
3.5476349101,1.1849316862
3.5642904730,1.9411435919
3.580946036,2.5178572929
3.5976015989,1.3662904370
3.6142571619,1.9251660304
3.6309127249,1.1559397869
3.6475682878,1.7131100442
3.6642238508,1.5468730399
3.6808794137,1.3141765053
3.6975349767,1.0112239395
3.7141905396,1.9997467299
3.7308461026,1.0165781686
3.7475016656,1.4745669148
3.7641572285,2.2015155004
3.7808127915,1.1469909051
3.7974683544,1.4012919709
3.8141239174,1.559942899
3.8307794803,0.6537930225
3.8474350433,1.7768850535
