x0000,y0000
16.13,12778.
16.15,12835.
16.17,12905.
16.19,12920.
16.21,12891.
16.23,12833.
16.25,12820.
16.27,12880.
16.29,12950.
16.31,12959.
16.33,12917.
16.35,12901.
16.37,12899.
16.39,12942.
16.41,12956.
16.43,12948.
16.45,12945.
16.47,12967.
16.49,12992.
16.51,12940.
16.53,12862.
16.55,12786.
16.57,12737.
16.59,12746.
16.61,12727.
16.63,12684.
16.65,12642.
16.67,12649.
16.69,12668.
16.71,12703.
16.73,12680.
16.75,12646.
16.77,12627.
16.79,12657.
16.81,12738.
16.83,12758.
16.85,12717.
16.87,12674.
16.89,12704.
16.91,12760.
16.93,12777.
16.95,12797.
16.97,12737.
16.99,12730.
17.01,12787.
17.02,12793.
17.04,12800.
17.06,12786.
17.08,12778.
17.1,12824.
17.12,12875.
17.14,12888.
17.16,12876.
17.18,12811.
17.2,12828.
17.22,12875.
17.24,12916.
17.26,12901.
17.28,12879.
17.3,12898.
17.32,12953.
17.34,12987.
17.36,12978.
17.38,12959.
17.4,12916.
17.42,12955.
17.44,12986.
17.46,12972.
17.48,12908.
17.5,12830.
17.52,12794.
17.54,12786.
17.56,12772.
17.58,12725.
17.6,12678.
17.62,12689.
17.64,12717.
17.66,12733.
17.68,12729.
17.7,12691.
17.72,12687.
17.74,12708.
17.76,12759.
17.78,12774.
17.8,12735.
17.82,12703.
17.84,12730.
17.86,12771.
17.88,12784.
17.9,12770.
17.92,12706.
17.94,12718.
17.96,12768.
17.98,12797.
18.,12789.
18.02,12784.
18.03,12792.
18.05,12838.
18.07,12865.
18.09,12879.
18.11,12831.
18.13,12802.
18.15,12842.
18.17,12889.
18.19,12928.
18.21,12906.
18.23,12854.
18.25,12868.
18.27,12948.
18.29,12984.
18.31,12956.
18.33,12918.
18.35,12921.
18.37,12970.
18.39,13036.
18.41,13012.
18.43,12971.
18.45,12884.
18.47,12854.
18.49,12809.
18.51,12760.
18.53,12719.
18.55,12659.
18.57,12688.
18.59,12724.
18.61,12713.
18.63,12702.
18.65,12678.
18.67,12667.
18.69,12730.
18.71,12745.
18.73,12736.
18.75,12701.
18.77,12699.
18.79,12731.
18.81,12779.
18.83,12814.
18.85,12794.
18.87,12753.
18.89,12738.
18.91,12790.
18.93,12802.
18.95,12786.
18.97,12751.
18.99,12768.
19.01,12820.
19.02,12849.
19.04,12843.
19.06,12823.
19.08,12828.
19.1,12901.
19.12,12920.
19.14,12952.
19.16,12918.
19.18,12872.
19.2,12914.
19.22,12937.
19.24,12945.
19.26,12930.
19.28,12888.
19.3,12906.
19.32,12983.
19.34,12997.
19.36,13013.
19.38,12988.
19.4,12989.
19.42,12964.
19.44,12953.
19.46,12917.
19.48,12803.
19.5,12707.
19.52,12712.
19.54,12739.
19.56,12722.
19.58,12712.
19.6,12690.
19.62,12694.
19.64,12731.
19.66,12742.
19.68,12750.
19.7,12695.
19.72,12714.
19.74,12753.
19.76,12762.
19.78,12776.
19.8,12738.
19.82,12723.
19.84,12751.
19.86,12796.
19.88,12821.
19.9,12810.
19.92,12776.
19.94,12800.
19.96,12858.
19.98,12859.
20.,12852.
20.02,12841.
20.03,12848.
20.05,12895.
20.07,12930.
20.09,12929.
20.11,12904.
20.13,12887.
20.15,12927.
20.17,12951.
20.19,12942.
20.21,12945.
20.23,12924.
20.25,12931.
20.27,13002.
20.29,13023.
20.31,13008.
20.33,12993.
20.35,12996.
20.37,13015.
20.39,13013.
20.41,12941.
20.43,12878.
20.45,12798.
20.47,12785.
20.49,12792.
20.51,12776.
20.53,12730.
20.55,12704.
20.57,12738.
20.59,12758.
20.61,12755.
20.63,12756.
20.65,12722.
20.67,12760.
20.69,12812.
20.71,12826.
20.73,12817.
20.75,12790.
20.77,12774.
20.79,12784.
20.81,12781.
20.83,12805.
20.85,12790.
20.87,12782.
20.89,12802.
20.91,12838.
20.93,12853.
20.95,12832.
20.97,12810.
20.99,12824.
21.01,12900.
21.02,12912.
21.04,12931.
21.06,12904.
21.08,12908.
21.1,12973.
21.12,13002.
21.14,13000.
21.16,12945.
21.18,12927.
21.2,12970.
21.22,12988.
21.24,13012.
21.26,13003.
21.28,12974.
21.3,13021.
21.32,13062.
21.34,13046.
21.36,12983.
21.38,12899.
21.4,12859.
21.42,12842.
21.44,12787.
21.46,12752.
21.48,12679.
21.5,12664.
21.52,12671.
21.54,12711.
21.56,12696.
21.58,12654.
21.6,12643.
21.62,12695.
21.64,12727.
21.66,12766.
21.68,12754.
21.7,12722.
21.72,12718.
21.74,12697.
21.76,12750.
21.78,12728.
21.8,12729.
21.82,12735.
21.84,12788.
21.86,12820.
21.88,12806.
21.9,12784.
21.92,12802.
21.94,12805.
21.96,12880.
21.98,12892.
22.,12883.
22.02,12844.
22.03,12848.
22.05,12886.
22.07,12893.
22.09,12888.
22.11,12902.
22.13,12909.
22.15,12931.
22.17,12927.
22.19,12964.
22.21,12987.
22.23,12961.
22.25,12965.
22.27,13042.
22.29,13043.
22.31,13020.
22.33,12945.
22.35,12943.
22.37,12929.
22.39,12884.
22.41,12785.
22.43,12707.
22.45,12660.
22.47,12704.
22.49,12732.
22.51,12693.
22.53,12633.
22.55,12636.
22.57,12681.
22.59,12720.
22.61,12754.
22.63,12696.
22.65,12634.
22.67,12677.
22.69,12755.
22.71,12749.
22.73,12708.
22.75,12690.
22.77,12711.
22.79,12716.
22.81,12712.
22.83,12761.
22.85,12748.
22.87,12698.
22.89,12767.
22.91,12832.
22.93,12824.
22.95,12791.
22.97,12786.
