x0000,y0000
84.79,13115.
84.81,13180.
84.83,13299.
84.85,13379.
84.87,13390.
84.89,13341.
84.91,13254.
84.93,13244.
84.95,13279.
84.97,13278.
84.99,13174.
85.01,13105.
85.03,13123.
85.05,13147.
85.07,13172.
85.09,13153.
85.11,13118.
85.13,13139.
85.15,13207.
85.17,13245.
85.19,13231.
85.21,13188.
85.23,13159.
85.25,13201.
85.26,13291.
85.28,13289.
85.3,13254.
85.32,13198.
85.34,13229.
85.36,13272.
85.38,13312.
85.4,13295.
85.42,13247.
85.44,13262.
85.46,13350.
85.48,13410.
85.5,13428.
85.52,13371.
85.54,13354.
85.56,13414.
85.58,13456.
85.6,13472.
85.62,13414.
85.64,13375.
85.66,13392.
85.68,13439.
85.7,13432.
85.72,13372.
85.74,13252.
85.76,13200.
85.78,13172.
85.8,13200.
85.82,13168.
85.84,13088.
85.86,13028.
85.88,13086.
85.9,13128.
85.92,13136.
85.94,13072.
85.96,13046.
85.98,13110.
86.,13182.
86.02,13179.
86.04,13149.
86.06,13119.
86.08,13123.
86.1,13191.
86.12,13225.
86.14,13224.
86.16,13195.
86.18,13158.
86.2,13221.
86.22,13275.
86.24,13270.
86.25,13225.
86.27,13214.
86.29,13266.
86.31,13336.
86.33,13341.
86.35,13303.
86.37,13222.
86.39,13255.
86.41,13358.
86.43,13412.
86.45,13395.
86.47,13336.
86.49,13316.
86.51,13379.
86.53,13397.
86.55,13323.
86.57,13181.
86.59,13062.
86.61,13042.
86.63,13080.
86.65,13056.
86.67,12968.
86.69,12909.
86.71,12967.
86.73,13043.
86.75,13030.
86.77,13012.
86.79,12994.
86.81,12977.
86.83,13027.
86.85,13067.
86.87,13037.
86.89,12986.
86.91,12948.
86.93,12974.
86.95,13074.
86.97,13086.
86.99,13059.
87.01,13045.
87.03,13081.
87.05,13134.
87.07,13182.
87.09,13138.
87.11,13066.
87.13,13087.
87.15,13169.
87.17,13219.
87.19,13212.
87.21,13197.
87.23,13176.
87.24,13219.
87.26,13254.
87.28,13277.
87.3,13212.
87.32,13179.
87.34,13250.
87.36,13339.
87.38,13347.
87.4,13268.
87.42,13161.
87.44,13113.
87.46,13094.
87.48,13043.
87.5,12990.
87.52,12912.
87.54,12864.
87.56,12905.
87.58,12933.
87.6,12922.
87.62,12885.
87.64,12846.
87.66,12897.
87.68,12970.
87.7,12974.
87.72,12918.
87.74,12898.
87.76,12939.
87.78,12979.
87.8,13019.
87.82,12996.
87.84,12957.
87.86,12957.
87.88,13024.
87.9,13073.
87.92,13074.
87.94,13043.
87.96,13032.
87.98,13108.
88.,13164.
88.02,13156.
88.04,13131.
88.06,13068.
88.08,13094.
