x0000,y0000
220.34,13086.
220.36,13140.
220.38,13168.
220.4,13137.
220.42,13095.
220.44,13089.
220.46,13156.
220.48,13176.
220.5,13188.
220.52,13153.
220.54,13145.
220.56,13178.
220.58,13252.
220.6,13246.
220.62,13220.
220.64,13176.
220.66,13217.
220.68,13278.
220.7,13307.
220.72,13292.
220.74,13247.
220.76,13249.
220.78,13287.
220.79,13265.
220.81,13198.
220.83,13110.
220.85,13004.
220.87,13047.
220.89,13095.
220.91,13066.
220.93,13055.
220.95,12994.
220.97,13036.
220.99,13100.
221.01,13123.
221.03,13117.
221.05,13068.
221.07,13046.
221.09,13089.
221.11,13089.
221.13,13071.
221.15,13033.
221.17,12986.
221.19,13054.
221.21,13084.
221.23,13090.
221.25,13059.
221.27,13002.
221.29,13043.
221.31,13120.
221.33,13125.
221.35,13076.
221.37,13014.
221.39,13032.
221.41,13096.
221.43,13113.
221.45,13094.
221.47,13053.
221.49,13050.
221.51,13101.
221.53,13136.
221.55,13124.
221.57,13103.
221.59,13064.
221.61,13098.
221.63,13156.
221.65,13150.
221.67,13125.
221.69,13083.
221.71,13106.
221.73,13156.
221.75,13184.
221.77,13097.
221.79,12990.
221.8,12954.
221.82,12982.
221.84,12966.
221.86,12934.
221.88,12908.
221.9,12888.
221.92,12917.
221.94,12950.
221.96,12976.
221.98,12944.
222.,12919.
222.02,12956.
222.04,12987.
222.06,12976.
222.08,12943.
222.1,12910.
222.12,12933.
222.14,12969.
222.16,13020.
222.18,13012.
222.2,12978.
222.22,12952.
222.24,12996.
222.26,13059.
222.28,13042.
222.3,13011.
222.32,12951.
222.34,12976.
222.36,13047.
222.38,13051.
222.4,13007.
222.42,13002.
222.44,13003.
222.46,13056.
222.48,13093.
222.5,13077.
222.52,13060.
222.54,13052.
222.56,13097.
222.58,13154.
222.6,13157.
222.62,13110.
222.64,13085.
222.66,13117.
222.68,13180.
222.7,13184.
222.72,13120.
222.74,13031.
222.76,13003.
222.78,12968.
222.8,12981.
222.81,12929.
222.83,12870.
222.85,12854.
222.87,12892.
222.89,12904.
222.91,12900.
222.93,12860.
222.95,12846.
222.97,12873.
222.99,12915.
223.01,12925.
223.03,12887.
223.05,12861.
223.07,12893.
223.09,12945.
223.11,12957.
223.13,12944.
223.15,12893.
223.17,12911.
223.19,12944.
223.21,12991.
223.23,12967.
223.25,12939.
223.27,12920.
223.29,12984.
223.31,13016.
223.33,13020.
223.35,12981.
223.37,12956.
223.39,12985.
223.41,13036.
223.43,13043.
223.45,13016.
223.47,12987.
223.49,13006.
223.51,13050.
223.53,13074.
223.55,13078.
223.57,13016.
223.59,12991.
223.61,13083.
223.63,13114.
223.65,13120.
223.67,13090.
223.69,13069.
223.71,13106.
223.73,13134.
223.75,13084.
223.77,12998.
223.79,12899.
223.81,12889.
223.82,12926.
223.84,12925.
223.86,12914.
223.88,12877.
223.9,12856.
223.92,12912.
223.94,12921.
223.96,12891.
223.98,12849.
224.,12837.
224.02,12918.
224.04,12968.
224.06,12957.
224.08,12921.
224.1,12908.
224.12,12894.
224.14,12964.
224.16,12974.
224.18,12963.
224.2,12898.
224.22,12897.
224.24,12960.
224.26,12989.
224.28,12979.
224.3,12950.
224.32,12955.
224.34,12998.
224.36,13048.
224.38,13053.
224.4,13021.
224.42,12978.
224.44,13016.
224.46,13065.
224.48,13096.
224.5,13054.
224.52,13028.
224.54,13007.
224.56,13070.
224.58,13101.
224.6,13092.
224.62,13034.
224.64,13020.
224.66,13082.
224.68,13110.
224.7,13123.
224.72,13089.
224.74,13062.
224.76,13068.
224.78,13054.
224.8,13012.
224.81,12935.
224.83,12826.
224.85,12808.
224.87,12859.
224.89,12879.
224.91,12871.
224.93,12827.
224.95,12798.
224.97,12866.
224.99,12883.
225.01,12898.
225.03,12838.
225.05,12805.
225.07,12834.
225.09,12907.
225.11,12922.
225.13,12897.
225.15,12815.
225.17,12826.
225.19,12896.
225.21,12946.
225.23,12896.
225.25,12849.
225.27,12859.
225.29,12923.
225.31,12964.
225.33,12961.
225.35,12914.
225.37,12919.
225.39,12953.
225.41,13021.
225.43,13032.
225.45,13023.
225.47,12993.
225.49,13016.
225.51,13060.
225.53,13090.
225.55,13063.
225.57,13013.
225.59,13031.
225.61,13050.
225.63,13076.
225.65,13064.
225.67,13047.
225.69,13026.
225.71,13089.
225.73,13108.
225.75,13150.
225.77,13120.
225.79,13016.
225.81,12991.
225.82,12971.
225.84,12946.
225.86,12868.
225.88,12801.
225.9,12799.
225.92,12858.
225.94,12881.
225.96,12915.
225.98,12864.
226.,12853.
226.02,12879.
226.04,12932.
226.06,12910.
226.08,12867.
226.1,12832.
226.12,12864.
226.14,12914.
226.16,12913.
226.18,12868.
226.2,12812.
226.22,12846.
226.24,12912.
226.26,12929.
226.28,12923.
226.3,12898.
226.32,12897.
226.34,12951.
226.36,13001.
226.38,13000.
226.4,12950.
226.42,12930.
226.44,12981.
226.46,13045.
226.48,13047.
226.5,13023.
226.52,12986.
226.54,12996.
226.56,13070.
226.58,13072.
226.6,13059.
226.62,13014.
226.64,13014.
226.66,13068.
226.68,13117.
226.7,13096.
226.72,13090.
226.74,13055.
226.76,13116.
226.78,13164.
226.8,13166.
226.82,13114.
226.83,13018.
226.85,12988.
226.87,12978.
226.89,12947.
226.91,12889.
226.93,12835.
226.95,12826.
226.97,12865.
226.99,12890.
227.01,12891.
227.03,12841.
227.05,12760.
227.07,12858.
227.09,12921.
227.11,12911.
227.13,12850.
227.15,12830.
227.17,12877.
227.19,12918.
227.21,12922.
227.23,12896.
227.25,12846.
227.27,12848.
227.29,12922.
227.31,12951.
227.33,12908.
227.35,12884.
227.37,12888.
227.39,12939.
227.41,12983.
227.43,12958.
227.45,12909.
227.47,12872.
227.49,12884.
227.51,12934.
227.53,12932.
227.55,12885.
227.57,12836.
227.59,12868.
227.61,12950.
227.63,12965.
227.65,12926.
227.67,12888.
227.69,12873.
227.71,12924.
227.73,12971.
227.75,12968.
227.77,12934.
227.79,12914.
227.81,12975.
227.82,13049.
227.84,13027.
227.86,12964.
227.88,12858.
227.9,12817.
227.92,12843.
227.94,12823.
227.96,12783.
227.98,12745.
228.,12758.
228.02,12800.
228.04,12831.
228.06,12834.
228.08,12787.
228.1,12760.
228.12,12797.
228.14,12820.
228.16,12833.
228.18,12795.
228.2,12778.
228.22,12816.
228.24,12851.
228.26,12855.
228.28,12850.
228.3,12836.
228.32,12852.
228.34,12885.
228.36,12906.
228.38,12924.
228.4,12880.
228.42,12877.
228.44,12912.
228.46,12948.
228.48,12961.
228.5,12924.
228.52,12923.
228.54,12950.
228.56,12984.
228.58,12990.
228.6,12991.
228.62,12964.
228.64,12982.
228.66,13038.
228.68,13061.
228.7,13064.
228.72,13024.
228.74,13015.
228.76,13050.
228.78,13073.
228.8,13050.
228.82,13044.
228.83,13032.
228.85,13081.
228.87,13122.
228.89,13146.
228.91,13133.
228.93,13076.
228.95,13020.
228.97,12978.
228.99,12946.
229.01,12898.
229.03,12850.
229.05,12864.
229.07,12866.
229.09,12899.
229.11,12892.
229.13,12873.
229.15,12852.
229.17,12887.
229.19,12931.
229.21,12900.
229.23,12890.
229.25,12889.
229.27,12885.
229.29,12927.
229.31,12934.
229.33,12904.
229.35,12896.
229.37,12904.
229.39,12942.
229.41,12980.
229.43,12972.
229.45,12941.
229.47,12929.
229.49,12970.
229.51,12991.
229.53,12991.
229.55,12972.
229.57,12960.
229.59,12983.
229.61,13010.
229.63,13025.
229.65,12979.
229.67,12998.
229.69,13002.
229.71,13038.
229.73,13060.
229.75,13063.
229.77,13049.
229.79,13040.
229.81,13066.
229.83,13110.
229.84,13110.
229.86,13078.
229.88,13062.
229.9,13084.
229.92,13127.
229.94,13130.
229.96,13122.
229.98,13062.
230.,13012.
230.02,12981.
230.04,12948.
230.06,12901.
230.08,12868.
230.1,12845.
230.12,12861.
230.14,12870.
230.16,12872.
230.18,12858.
230.2,12830.
230.22,12863.
230.24,12896.
230.26,12884.
230.28,12859.
230.3,12832.
230.32,12842.
230.34,12872.
230.36,12884.
230.38,12858.
230.4,12827.
230.42,12839.
230.44,12896.
230.46,12902.
230.48,12897.
230.5,12883.
230.52,12880.
230.54,12910.
230.56,12956.
230.58,12972.
230.6,12961.
230.62,12946.
230.64,12966.
230.66,13011.
230.68,13006.
230.7,12985.
230.72,12948.
230.74,12951.
230.76,12987.
230.78,13037.
230.8,13008.
230.82,12987.
230.83,12984.
230.85,13002.
230.87,13036.
230.89,13044.
230.91,13041.
230.93,13018.
230.95,13060.
230.97,13097.
230.99,13132.
231.01,13097.
231.03,13061.
231.05,13017.
231.07,12993.
231.09,12933.
231.11,12870.
231.13,12819.
231.15,12793.
231.17,12808.
231.19,12844.
231.21,12810.
231.23,12779.
231.25,12757.
231.27,12790.
231.29,12810.
231.31,12815.
231.33,12824.
231.35,12780.
231.37,12788.
231.39,12808.
231.41,12836.
231.43,12822.
231.45,12784.
231.47,12793.
231.49,12827.
231.51,12843.
231.53,12839.
231.55,12818.
231.57,12822.
231.59,12839.
231.61,12868.
231.63,12866.
231.65,12870.
231.67,12846.
231.69,12875.
231.71,12918.
231.73,12912.
231.75,12915.
231.77,12884.
231.79,12882.
231.81,12892.
231.83,12940.
231.84,12946.
231.86,12920.
231.88,12913.
231.9,12969.
231.92,13010.
231.94,13003.
231.96,12984.
231.98,12980.
232.,13006.
232.02,13043.
232.04,13045.
232.06,13054.
232.08,13017.
232.1,13000.
232.12,12974.
232.14,12932.
232.16,12857.
232.18,12767.
232.2,12761.
232.22,12762.
232.24,12784.
232.26,12786.
232.28,12778.
232.3,12758.
232.32,12766.
232.34,12803.
232.36,12809.
232.38,12793.
232.4,12754.
232.42,12761.
232.44,12787.
232.46,12808.
232.48,12806.
232.5,12772.
232.52,12756.
232.54,12802.
232.56,12824.
232.58,12821.
232.6,12796.
232.62,12791.
232.64,12822.
232.66,12863.
232.68,12884.
232.7,12863.
232.72,12840.
232.74,12855.
232.76,12898.
232.78,12930.
232.8,12927.
232.82,12901.
232.84,12906.
232.85,12935.
232.87,12958.
232.89,12961.
232.91,12930.
232.93,12922.
232.95,12960.
232.97,12989.
232.99,13000.
233.01,12977.
233.03,12961.
233.05,12990.
233.07,13017.
233.09,13015.
233.11,13011.
233.13,12974.
233.15,12977.
233.17,12989.
233.19,12936.
233.21,12882.
233.23,12817.
233.25,12802.
233.27,12823.
233.29,12840.
233.31,12826.
233.33,12790.
233.35,12775.
233.37,12788.
233.39,12827.
233.41,12855.
233.43,12846.
233.45,12827.
