x0000,y0000
0.016655563,33.2856638238
0.0333111259,65.4018790643
0.0499666889,101.3847105933
0.0666222518,25.5821938115
0.0832778148,17.4421270946
0.0999333777,32.7209495465
0.1165889407,47.4311232764
0.1332445037,19.0866373434
0.1499000666,27.3714151371
0.1665556296,5.6568868257
0.1832111925,28.765926217
0.1998667555,6.6820448105
0.2165223185,9.2197987697
0.2331778814,6.7902061580
0.2498334444,10.1540640858
0.2664890073,12.9803187950
0.2831445703,7.9260828678
0.2998001332,9.1964161783
0.3164556962,3.2561495615
0.3331112592,6.7499020039
0.3497668221,7.4489739976
0.3664223851,6.1980076641
0.3830779480,5.3300250103
0.399733511,5.9571497737
0.416389074,5.4759486070
0.4330446369,4.3008180281
0.4497001999,3.2037457455
0.4663557628,2.9355578073
0.4830113258,5.7004986924
0.4996668887,5.3583734632
0.5163224517,1.1016174773
0.5329780147,2.1920504961
0.5496335776,4.3108682607
0.5662891406,3.9221573604
0.5829447035,0.4727275536
0.5996002665,3.5751580598
0.6162558294,6.3789944356
0.6329113924,5.3179168187
0.6495669554,4.9711585957
0.6662225183,1.9636173046
0.6828780813,7.8782103617
0.6995336442,2.8174470900
0.7161892072,5.8960951375
0.7328447702,3.0417279662
0.7495003331,6.6803098703
0.7661558961,6.5841510185
0.7828114590,10.2039113715
0.799467022,3.9827831001
0.8161225849,5.7646874829
0.8327781479,5.2170350288
0.8494337109,6.2067454994
0.8660892738,12.2929003574
0.8827448368,15.8506601176
0.8994003997,6.6136954690
0.9160559627,4.0078714881
0.9327115256,12.4191753173
0.9493670886,16.9126259615
0.9660226516,49.3823347722
0.9826782145,76.1266659832
0.9993337775,31.0126972517
1.0159893404,19.1792665623
1.0326449034,10.6082429348
1.0493004664,35.9111964941
1.0659560293,37.1200759997
1.0826115923,9.9594749367
1.0992671552,9.0361140652
1.1159227182,16.735580829
1.1325782811,11.5907495509
1.1492338441,8.0276787911
1.1658894071,4.4349748703
1.1825449700,4.6953720999
1.199200533,6.5642867804
1.2158560959,6.5654826326
1.2325116589,2.0559665208
1.2491672219,2.4448181623
1.2658227848,5.3102219182
