x0000,y0000
0.0332889481,109.4304627921
0.0665778961,16.4352807794
0.0998668442,11.6868323578
0.1331557923,14.1432784786
0.1664447403,25.8857496064
0.1997336884,28.0857730754
0.2330226365,28.8293482663
0.2663115846,23.2372335163
0.2996005326,21.0179962065
0.3328894807,23.0124553113
0.3661784288,22.5205677235
0.3994673768,14.6834481984
0.4327563249,21.5792406794
0.466045273,16.1194291929
0.4993342210,19.4513932223
0.5326231691,17.4737551169
0.5659121172,20.3194931123
0.5992010652,20.8760901659
0.6324900133,19.5293657214
0.6657789614,23.4569335691
0.6990679095,24.5349919576
0.7323568575,21.3700393674
0.7656458056,23.3741721219
0.7989347537,24.0611046247
0.8322237017,25.0954328347
0.8655126498,24.4574607346
0.8988015979,23.9123832704
0.9320905459,22.5262626684
0.9653794940,60.4287956838
0.9986684421,97.4949301764
1.0319573901,51.5861037489
1.0652463382,26.4567199907
1.0985352863,14.4693276773
1.1318242344,16.9216439309
1.1651131824,15.5906727191
1.1984021305,15.641539029
1.2316910786,11.5599752992
1.2649800266,10.7466949707
1.2982689747,11.4523111902
1.3315579228,14.0309737169
1.3648468708,11.5744652657
1.3981358189,13.5211274216
1.431424767,13.8907234398
1.4647137150,11.9674648869
1.4980026631,13.6843997951
1.5312916112,16.368075284
1.5645805593,13.4822616822
1.5978695073,12.5768192838
1.6311584554,16.6077937314
1.6644474035,10.4150656185
1.6977363515,12.2132548901
1.7310252996,14.8887142355
1.7643142477,14.3702659781
1.7976031957,16.3007763434
1.8308921438,13.18446207
1.8641810919,15.916651614
1.8974700399,13.996748989
1.9307589880,13.560286602
1.9640479361,20.9737624266
1.9973368842,42.2077823777
2.0306258322,11.1634820645
2.0639147803,17.3668042491
2.0972037284,25.6909348642
2.1304926764,20.4908596009
2.1637816245,23.3945932666
2.1970705726,20.7947849828
2.2303595206,22.7097683837
2.2636484687,21.2940901456
2.2969374168,20.0037818563
2.3302263648,19.4232522428
2.3635153129,19.0297115770
2.396804261,18.1247958974
2.4300932091,18.1650282814
2.4633821571,17.0687658255
2.4966711052,17.4175908128
2.5299600533,15.6038587364
2.5632490013,17.1153015515
2.5965379494,14.9887516186
