x0000,y0000
0.016655563,279.50417059
0.0333111259,108.3888561039
0.0499666889,88.8388942063
0.0666222518,52.6645879537
0.0832778148,89.9084264627
0.0999333777,21.6826211589
0.1165889407,44.3542171283
0.1332445037,5.1538709376
0.1499000666,45.4142213267
0.1665556296,36.3005869131
0.1832111925,26.3684922084
0.1998667555,16.6615232396
0.2165223185,4.8691290369
0.2331778814,28.3376684446
0.2498334444,15.4289629253
0.2664890073,10.7308275861
0.2831445703,29.8084486287
0.2998001332,20.41515749
0.3164556962,24.2381353364
0.3331112592,16.9180915403
0.3497668221,24.3941519530
0.3664223851,21.2532667530
0.3830779480,23.2332937411
0.399733511,12.8873474826
0.416389074,12.7708750382
0.4330446369,12.6330779072
0.4497001999,10.2421818398
0.4663557628,4.8479045300
0.4830113258,10.169632799
0.4996668887,8.7098215757
0.5163224517,11.3970376446
0.5329780147,7.2825118846
0.5496335776,7.4286599406
0.5662891406,9.7423337989
0.5829447035,5.2890546021
0.5996002665,5.7893800393
0.6162558294,9.1018332062
0.6329113924,6.6118690632
0.6495669554,5.3048143922
0.6662225183,3.9379456728
0.6828780813,4.8848018735
0.6995336442,8.4723888463
0.7161892072,6.3176520394
0.7328447702,3.5876045858
0.7495003331,3.2270326671
0.7661558961,5.1164145383
0.7828114590,0.7714070768
0.799467022,4.9216745365
0.8161225849,7.1215229400
0.8327781479,4.7121008045
0.8494337109,10.4721265281
0.8660892738,2.9495065902
0.8827448368,10.4775596613
0.8994003997,7.9003089074
0.9160559627,27.117219401
0.9327115257,53.7689213584
0.9493670886,30.0048010504
0.9660226516,12.9487513064
0.9826782145,31.5423056624
0.9993337775,5.4142189261
1.0159893404,29.3159203868
1.0326449034,32.6841851556
1.0493004664,3.6660402541
1.0659560293,9.9818885092
1.0826115923,12.3156692499
1.0992671552,13.425958071
1.1159227182,16.0259886903
1.1325782811,9.6502806751
1.1492338441,5.8222815615
1.1658894071,4.7878451872
1.1825449700,6.0208831842
1.199200533,8.4013794439
1.2158560959,6.9462226451
1.2325116589,7.7555241649
1.2491672219,7.4372566123
1.2658227848,9.3352863396
1.2824783478,9.231804309
1.2991339107,6.8038785047
